sym,action,amt,cuid0,cuid1,actor,source,destination,note,tuid,external_id,timestamp,ref_tuid
USD,create_wallet,0,Lwu88FDdv99lPl5f,,Lwu88FDdv99lPl5f,wLwu88FDv99lPl5f,wLwu88FDv99lPl5f,,PU5X-YZT7,,1499086975760,
USD,create_wallet,0,ZcROKKiKMb1Zmq21,,ZcROKKiKMb1Zmq21,wZcROKKiMb1Zmq21,wZcROKKiMb1Zmq21,,3Y6C-IGQD,,1499087017088,
USD,pay_from_bank,75,RlszZslVymVxoLtr,Ol56R0sqQy1mkGnd,RlszZslVymVxoLtr,wRlszZslymVxoLtr,wpLqj6bQdtp1vwiZ,Junt,57TN-W451,08b3b70a-4cfdff3c0,1499087018120,
USD,init_deposit,75,RlszZslVymVxoLtr,,RlszZslVymVxoLtr,,wRlszZslymVxoLtr,,57TN-W451,08b3b70a-4cfdff3c0,1499087018121,
USD,create_wallet,0,LSNDnF7ZtXcxa1Rb,,LSNDnF7ZtXcxa1Rb,wLSNDnF7tXcxa1Rb,wLSNDnF7tXcxa1Rb,,GOWB-L9K3,,1499087541473,
USD,init_deposit,0,iBfttNq5xNuXBAlg,,iBfttNq5xNuXBAlg,,wOv0nYBIX1uTs9NW,For being the best sthday!! 🎉🎁💖,12EI-O9NV,1b9af390-4cfdff3c0,1499087672822,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,E1YB-V12A,,1499088104884,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,FU1Z-EWEW,,1499088107602,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,KRUF-4SDN,,1499088110066,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,CHBR-KLT3,,1499088112154,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,CLC5-ZFAU,,1499088118173,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,7HHX-EAFK,,1499088123570,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,C6SQ-2MQZ,,1499088123870,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,SDAC-FJFC,,1499088129470,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,JCL3-V6E9,,1499088130844,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,LH3C-2PFS,,1499088134446,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,JVED-EQDG,,1499088137404,
USD,init_deposit,40,2OU0EoDlmfHfiloT,,2OU0EoDlmfHfiloT,,w2OU0EoDmfHfiloT,,193D-YMNJ,cd6977a5-4cfdff3c0,1499088137271,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,CXB5-MR5G,,1499088139846,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,VFAO-RJ9T,,1499088143034,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,UIJ8-UG3N,,1499088145777,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,W9KW-IYCZ,,1499088148763,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,9MTU-XL11,,1499088151719,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,BMFJ-XPJ8,,1499088154700,
USD,cancel,0,2OU0EoDlmfHfiloT,,2OU0EoDlmfHfiloT,,w2OU0EoDmfHfiloT,,193D-YMNJ,,1499088155087,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,QH7B-MZH3,,1499088158127,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,T6FH-NH2S,,1499088160998,
USD,fail_deposit,40,2OU0EoDlmfHfiloT,,,,w2OU0EoDmfHfiloT,,193D-YMNJ,cd6977a5-4cfdff3c0,1499088162194,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,HUUW-S73Z,,1499088164016,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,P26Y-T71L,,1499088166975,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,J45T-W5J4,,1499088169011,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,9E86-83HQ,,1499088171593,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,G1QH-ZQGQ,,1499088174994,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,2M8X-DGAK,,1499088179616,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,G658-WDJ1,,1499088183316,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,496J-E4S3,,1499088187315,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,46EP-BS4U,,1499088189988,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,GKVF-8448,,1499088193359,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,1GLC-8U84,,1499088196279,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,441V-V569,,1499088198919,
USD,cancel,0,qtKK3cLlksVjMCQ6,x7GNbnS9k1OuXdJH,qtKK3cLlksVjMCQ6,wncOHXuFcELv7rmN,wncOHXuFcELv7rmN,,I3CM-9UJI,,1499088201589,
USD,init_deposit,35,2OU0EoDlmfHfiloT,,2OU0EoDlmfHfiloT,,w5mT2xVpOKQvPmAp,,YPR6-WWGK,629a57d2-4cfdff3c0,1499088219971,
USD,card_auth,2,4scwj7Vi3fnN3gIq,,4scwj7Vi3fnN3gIq,wdLC7LD7EcbigSHC,,VISIT PATRNCISCOCAUS,F8A3-1X4Z,V.30,1499088721621,
USD,card_declined,0,4scwj7Vi3fnN3gIq,,4scwj7Vi3fnN3gIq,wdLC7LD7EcbigSHC,,,F8A3-1X4Z,V.30,1499088724329,
USD,init_withdraw,0,CKgNF9gCaRgYPz65,,CKgNF9gCaRgYPz65,wCKgNF9gaRgYPz65,,,NJYB-2R9R,557bfa41-4cfdff3c0,1499089259255,
USD,init_deposit,0,vIe01c9i90LKQxkF,,vIe01c9i90LKQxkF,,wvIe01c990LKQxkF,,M3OO-NB2Z,9afea668-4cfdff3c0,1499089328035,
USD,init_deposit,50,H4MBx6vjjkudv3W4,,H4MBx6vjjkudv3W4,,wH4MBx6vjkudv3W4,,GXSR-4ZHR,590e6b77-4cfdff3c0,1499089358436,
USD,fail_deposit,5,5Vai0jdzhoUBByD3,,,,w5Vai0jdhoUBByD3,,3HI2-8VHW,7d38a5d7-4cfdff3c0,1499090183364,
USD,fail_deposit,50,2Jrb7AV7pvFuJ2wf,,,,w2Jrb7AVpvFuJ2wf,,4EXG-DLUB,b0ab4bff-4cfdff3c0,1499090188999,
USD,card_settle,7.41,b0Hea2zGbq70PVCI,,b0Hea2zGbq70PVCI,wwLnopSpQMHr4OXA,,JUMBO JAPANE,1EZD-8DZE,d7e50fd1-4cfdff3c0,1499090361615,
USD,card_settle,10,AF5AD00Vi0WnpUF4,,AF5AD00Vi0WnpUF4,wcIQcBdNbghxO2cT,,Cw,FZTV-ZWRT,dae50fd1-4cfdff3c0,1499090362408,
USD,card_settle,13.3,8S2xhHiwCbcjIy5W,,8S2xhHiwCbcjIy5W,wR1jP5B9RyY3mUB5,,AmazonDemand,J3VI-AJD1,72cc86d9-4cfdff3c0,1499090375499,
USD,card_settle,99.1,4Eeqo4LSY6LFr6od,,4Eeqo4LSY6LFr6od,wtEzJdTM6lQjZPg9,,GOOGLGames,FRB8-NIBI,73cc86d9-4cfdff3c0,1499090377159,
USD,card_settle,99.17,qu2iPBCgrPAgQEBc,,qu2iPBCgrPAgQEBc,wySeilHEKmS4WTPo,,PAYP7318,6LFL-72HW,76cc86d9-4cfdff3c0,1499090378655,
USD,card_settle,85.14,IyGEoENzDPiKaCEW,,IyGEoENzDPiKaCEW,wRMp0Xuot6Mkn02X,,RAOM,I77N-5D39,79cc86d9-4cfdff3c0,1499090380300,
USD,transfer,87,8S2xhHiwCbcjIy5W,,8S2xhHiwCbcjIy5W,wR1jP5B9RyY3mUB5,wdyAxUDpvfYUIUvk,roup,J3VI-AJD1,,1499090382220,
USD,transfer,1.1,4Eeqo4LSY6LFr6od,,4Eeqo4LSY6LFr6od,wtEzJdTM6lQjZPg9,wNGXRUsrzOQf23Mu,roup,FRB8-NIBI,,1499090383676,
USD,card_settle,21.21,q9DrkfpaTrairUST,,q9DrkfpaTrairUST,wbtcXcb5QXQBPTIp,,PARITY,5IIU-LGCD,bea20de0-4cfdff3c0,1499090383070,
USD,card_settle,95.4,IyGEoENzDPiKaCEW,,IyGEoENzDPiKaCEW,wRMp0Xuot6Mkn02X,,RAOM,YLXU-T93C,bfa20de0-4cfdff3c0,1499090384693,
USD,card_settle,3.3,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,,SPACREST,W8FA-W2GR,c0a20de0-4cfdff3c0,1499090386185,
USD,card_settle,75.1,DjiFUIXIljLOg9wa,,DjiFUIXIljLOg9wa,wKcstU51oxJ1pm5x,,PBC- IG - UR,M56B-3U3W,c2a20de0-4cfdff3c0,1499090387717,
USD,transfer,79,q9DrkfpaTrairUST,,q9DrkfpaTrairUST,wbtcXcb5QXQBPTIp,walgBsmiWBPpK1ly,roup,5IIU-LGCD,,1499090389757,
USD,card_settle,37.2,jL644iXqihyBXI4K,,jL644iXqihyBXI4K,wAERO4TQuEPC26r1,,BVM KSTORE,QRF9-A6E3,c3a20de0-4cfdff3c0,1499090389223,
USD,card_settle,47.13,7JEQGAboeMK5WzJh,,7JEQGAboeMK5WzJh,wDmtuuJSbP99nZ6S,,IH09,JOWJ-BTIR,c4a20de0-4cfdff3c0,1499090390685,
USD,transfer,7,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,wCSVQDscOCvuGYzq,roup,W8FA-W2GR,,1499090392794,
USD,card_settle,61.2,s5dAZAnajA8BXWQN,,s5dAZAnajA8BXWQN,wAVSrWkmQQMVKLwc,,WEI#23,JHPR-Q3JV,c5a20de0-4cfdff3c0,1499090392264,
USD,card_settle,23,UN5QSknRzsmbHMWf,,UN5QSknRzsmbHMWf,w4wWVctDqdt3zcLi,,O ZONENTER,P9DV-7QHO,a95153e6-4cfdff3c0,1499090393689,
USD,card_settle,3,oJNqz5p4AVtrG3ZV,,oJNqz5p4AVtrG3ZV,welvYoqcgZpa7Wvc,,UA LAGE 12,FN99-YQ3Z,ab5153e6-4cfdff3c0,1499090395220,
USD,transfer,53,7JEQGAboeMK5WzJh,,7JEQGAboeMK5WzJh,wDmtuuJSbP99nZ6S,wjJ6lZXSAQZRi8eZ,roup,JOWJ-BTIR,,1499090397328,
USD,card_settle,16.8,C0a27e8YZHL6lJjf,,C0a27e8YZHL6lJjf,wQuPhrzpgJZ56IyI,,Subwrant,G4DF-C3XK,ad5153e6-4cfdff3c0,1499090396713,
USD,card_settle,83.9,dJLuCjLJNufZLmIi,,dJLuCjLJNufZLmIi,wWa324neXzJmCDGw,,KWIK#448,CNUF-E1O8,ae5153e6-4cfdff3c0,1499090398289,
USD,card_settle,2.22,3Ue0174RyCXfVJrA,,3Ue0174RyCXfVJrA,wqQzYsqZs6bO8GN6,,STEA.COM,LCD6-P2SA,b35153e6-4cfdff3c0,1499090399824,
USD,card_settle,50,U29FQ99HRARDERAP,,U29FQ99HRARDERAP,wMxx8XiJHsONRqaV,,BB *TUSEUM,728E-13VD,b95153e6-4cfdff3c0,1499090401237,
USD,card_settle,89.99,azBXxTRM3bW3mBd6,,azBXxTRM3bW3mBd6,wvPGeNRJFRAhMpnK,,LUCBOT,7CXD-QV8P,c05153e6-4cfdff3c0,1499090403543,
USD,transfer,17.1,dJLuCjLJNufZLmIi,,dJLuCjLJNufZLmIi,wWa324neXzJmCDGw,wyi5spqeasTEKVOO,roup,CNUF-E1O8,,1499090404950,
USD,card_settle,4.4,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,,TOP PAQUAH,KN89-QKEL,577c83ec-4cfdff3c0,1499090404254,
USD,card_settle,19.2,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,,TOP PAQUAH,JDB1-27PC,5c7c83ec-4cfdff3c0,1499090405753,
USD,card_settle,4.5,cI4hzPJBJrwn9QN9,,cI4hzPJBJrwn9QN9,w2bQSqeItjW59Y55,,WETZELS #542,8F18-9QUU,617c83ec-4cfdff3c0,1499090407231,
USD,card_settle,87.4,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,,ZAR862,UTIB-F6QO,647c83ec-4cfdff3c0,1499090408733,
USD,transfer,6,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,wCSVQDscOCvuGYzq,roup,KN89-QKEL,,1499090410826,
USD,card_settle,47.6,hjeIAqsalw2EGvqk,,hjeIAqsalw2EGvqk,wmB0fzdsPcWtvzBY,,HOT 0695,IZTJ-7ABW,677c83ec-4cfdff3c0,1499090410214,
USD,transfer,81,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,wCSVQDscOCvuGYzq,roup,JDB1-27PC,,1499090412283,
USD,card_settle,86.5,bme69LmqwG1Xow9c,,bme69LmqwG1Xow9c,w5lOms34HVMtwrOe,,MCDO1378,N6CX-ECXU,6d7c83ec-4cfdff3c0,1499090411705,
USD,card_settle,2.13,xficmtvwsamvxWo0,,xficmtvwsamvxWo0,wauFgPWA5sgLU0MA,,CHI763,5M3I-R4RB,727c83ec-4cfdff3c0,1499090413325,
USD,transfer,13.1,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,w8Q7DMooBFKA0pNt,roup,UTIB-F6QO,,1499090415251,
USD,card_settle,95.6,Bv9ZZiTPu52E5ImR,,Bv9ZZiTPu52E5ImR,wTMakEnGWMt8m626,,ORDE COM,1NP4-A779,bbba97f2-4cfdff3c0,1499090414683,
USD,transfer,53,hjeIAqsalw2EGvqk,,hjeIAqsalw2EGvqk,wmB0fzdsPcWtvzBY,wgRnD0ZJSG4uJHpS,roup,IZTJ-7ABW,,1499090416745,
USD,card_settle,19,i7kBqvsxmRXAjyoD,,i7kBqvsxmRXAjyoD,wRRunRxjGxgPyP2l,,SEATRIUM,IW59-ZZG9,beba97f2-4cfdff3c0,1499090416297,
USD,transfer,14.1,bme69LmqwG1Xow9c,,bme69LmqwG1Xow9c,w5lOms34HVMtwrOe,w8osWUsogCnxb5M8,roup,N6CX-ECXU,,1499090418479,
USD,card_settle,12,VqQx0Av5EA8Bz5Ar,,VqQx0Av5EA8Bz5Ar,w3B60J7IAiYrBFIi,,MICRO STOR,RV6P-LD3Q,c1ba97f2-4cfdff3c0,1499090417722,
USD,pay_from_bank,59.2,aGjRyAR5Zy3VYu4h,Ol56R0sqQy1mkGnd,aGjRyAR5Zy3VYu4h,waGjRyARZy3VYu4h,wOl56R0sQy1mkGnd,Rent ties.,9LXB-1TSU,c2ba97f2-4cfdff3c0,1499090417228,
USD,init_deposit,59.2,aGjRyAR5Zy3VYu4h,,aGjRyAR5Zy3VYu4h,,waGjRyARZy3VYu4h,,9LXB-1TSU,c2ba97f2-4cfdff3c0,1499090417229,
USD,card_settle,5.4,acsLEAA7fArmPzpe,,acsLEAA7fArmPzpe,wef49NXb1B7jACgi,,M-8mas,43EP-2ATV,c6ba97f2-4cfdff3c0,1499090419301,
USD,transfer,5.1,Bv9ZZiTPu52E5ImR,,Bv9ZZiTPu52E5ImR,wTMakEnGWMt8m626,wOnXwtB3CaO165H5,roup,1NP4-A779,,1499090421327,
USD,card_settle,75.2,acsLEAA7fArmPzpe,,acsLEAA7fArmPzpe,wef49NXb1B7jACgi,,M-8mas,NAPF-9DAI,caba97f2-4cfdff3c0,1499090420724,
USD,card_settle,43.8,JKmxw27D0veEs3VB,,JKmxw27D0veEs3VB,wOmvKjvrBzeZRJUN,,QT01,MFBI-J81R,cdba97f2-4cfdff3c0,1499090422315,
USD,card_settle,5.6,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,,AMTR F&B,8ZSK-E3WC,d3ba97f2-4cfdff3c0,1499090423840,
USD,card_settle,8.36,V2tLiWHEJ3IWPtO2,,V2tLiWHEJ3IWPtO2,wGEeqVPAvYtxEzlx,,MICHAEINC471,DNSF-H8JJ,7195acf8-4cfdff3c0,1499090425345,
USD,card_settle,46.6,azBXxTRM3bW3mBd6,,azBXxTRM3bW3mBd6,wvPGeNRJFRAhMpnK,,THOKET,MUA7-5WQN,7695acf8-4cfdff3c0,1499090426721,
USD,transfer,57,JKmxw27D0veEs3VB,,JKmxw27D0veEs3VB,wOmvKjvrBzeZRJUN,weFY6Ta4Ruuq7DT3,roup,MFBI-J81R,,1499090428872,
USD,card_settle,94.9,buta0GNFfj9qErof,,buta0GNFfj9qErof,wJ5q9HoiHyjCD0gr,,GEORRKET,FKLL-5BMI,7b95acf8-4cfdff3c0,1499090428292,
USD,transfer,5.1,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,w8Q7DMooBFKA0pNt,roup,8ZSK-E3WC,,1499090430403,
USD,card_settle,69.41,3Mc8dGoXis8Qx5Ha,,3Mc8dGoXis8Qx5Ha,wYGEaZvwAtJjam0g,,AMNA,7OMB-Q1GU,7f95acf8-4cfdff3c0,1499090429979,
USD,transfer,2.1,V2tLiWHEJ3IWPtO2,,V2tLiWHEJ3IWPtO2,wGEeqVPAvYtxEzlx,wCOaigBEa5B4D5Nb,roup,DNSF-H8JJ,,1499090431759,
USD,card_settle,10,UubHYtmJwyCPGHIO,,UubHYtmJwyCPGHIO,wuxOEzXmvXyIBPjo,,OPS*DY 8,S6YM-KPE3,8195acf8-4cfdff3c0,1499090431562,
USD,card_settle,95.4,nX29wVv1jjLpyBwz,,nX29wVv1jjLpyBwz,wFAlwAXuQ1CWGzuh,,ROBLOX58-256,XNHU-EU1X,8595acf8-4cfdff3c0,1499090432732,
USD,card_settle,72.2,UubHYtmJwyCPGHIO,,UubHYtmJwyCPGHIO,wuxOEzXmvXyIBPjo,,SQ *CAFE,H2WE-K8RP,8a95acf8-4cfdff3c0,1499090434301,
USD,transfer,31.1,3Mc8dGoXis8Qx5Ha,,3Mc8dGoXis8Qx5Ha,wYGEaZvwAtJjam0g,wsypYBXMD0lZruSb,roup,7OMB-Q1GU,,1499090436605,
USD,card_settle,16,UubHYtmJwyCPGHIO,,UubHYtmJwyCPGHIO,wuxOEzXmvXyIBPjo,,THE BUUGHTER,TA73-5B8Z,d83bbefe-4cfdff3c0,1499090435757,
USD,card_settle,55.6,UubHYtmJwyCPGHIO,,UubHYtmJwyCPGHIO,wuxOEzXmvXyIBPjo,,Doughnhelsea,AHN3-AH38,dc3bbefe-4cfdff3c0,1499090437260,
USD,card_settle,33.16,UubHYtmJwyCPGHIO,,UubHYtmJwyCPGHIO,wuxOEzXmvXyIBPjo,,Birch York,YHP1-ROZL,e13bbefe-4cfdff3c0,1499090438733,
USD,card_settle,85.1,9PO17Jzs4rXoTiL2,,9PO17Jzs4rXoTiL2,wa6IGugA9Lc69TWO,,MICRO STOR,CHUM-5POI,e43bbefe-4cfdff3c0,1499090440245,
USD,card_settle,14.4,7SPrxp6vzbA7bzhK,,7SPrxp6vzbA7bzhK,wq6X31wLla6rqbGQ,,UBER PNX5M,G7LR-X221,e83bbefe-4cfdff3c0,1499090441737,
USD,card_settle,7.14,DVusNYANsrhfKPNh,,DVusNYANsrhfKPNh,wx5T5MfPd5lHy5p3,,MANIPOST,R4ZG-HSIB,ee3bbefe-4cfdff3c0,1499090443336,
USD,card_settle,85.1,9PO17Jzs4rXoTiL2,,9PO17Jzs4rXoTiL2,wa6IGugA9Lc69TWO,,MICRO STOR,WIEG-OAGR,5d22c404-4cfdff3c0,1499090444763,
USD,card_settle,85.16,V6VDbdMiDGQe6jMT,,V6VDbdMiDGQe6jMT,wqrUGa4TGr9EIdv0,,Young r Ranc,O97Z-H2WD,6022c404-4cfdff3c0,1499090446299,
USD,card_settle,4.19,h5xFHQUvPJnodB2z,,h5xFHQUvPJnodB2z,wcTX5nHc1WF8QYIT,,SQ *SIGN,PP99-E4CN,6422c404-4cfdff3c0,1499090447777,
USD,card_settle,27,SQEYhEJ7q50PlcpC,,SQEYhEJ7q50PlcpC,wCPpvo6fLrevBj3y,,SILVEEWPUB,83L9-VA8D,6822c404-4cfdff3c0,1499090449316,
USD,card_settle,77.29,SQEYhEJ7q50PlcpC,,SQEYhEJ7q50PlcpC,wCPpvo6fLrevBj3y,,THE  PAN,7PC1-SGNA,6b22c404-4cfdff3c0,1499090450763,
USD,card_settle,30,n8Z1IbdEttbTTAtY,,n8Z1IbdEttbTTAtY,wqNJ32AJqM34UHaR,,STROLD,NZXB-3XKG,7022c404-4cfdff3c0,1499090452291,
USD,card_settle,58.2,Ld4eKopMhqOQ5mTY,,Ld4eKopMhqOQ5mTY,wJfAwzMtwTgViMBn,,Amacom,4FUV-9PH4,7422c404-4cfdff3c0,1499090453775,
USD,card_settle,52.37,ynHfmwMhPAsujuGX,,ynHfmwMhPAsujuGX,wxHrYiwSbKt7WkkK,,APL* /BILL,G59W-P4UX,1296e40a-4cfdff3c0,1499090455319,
USD,card_settle,5,NSRHNxnMzvta66JF,,NSRHNxnMzvta66JF,wh1EnOCWMJRnWsI2,,RiotGaQZE3H5,6YTT-GPA2,1696e40a-4cfdff3c0,1499090456766,
USD,transfer,42.1,Ld4eKopMhqOQ5mTY,,Ld4eKopMhqOQ5mTY,wJfAwzMtwTgViMBn,wepYTkOb1Sn3AfVu,roup,4FUV-9PH4,,1499090460550,
USD,card_settle,13,1JgszarN5Twaf1FN,,1JgszarN5Twaf1FN,woc1JyaTsydCVM10,,EMBASTAMPA,WL11-1RGI,1e96e40a-4cfdff3c0,1499090458268,
USD,card_settle,7,1JgszarN5Twaf1FN,,1JgszarN5Twaf1FN,woc1JyaTsydCVM10,,EMBASTAMPA,SSHN-OL82,2296e40a-4cfdff3c0,1499090463196,
USD,card_settle,20,AEUyLTjWGkUnkvoF,,AEUyLTjWGkUnkvoF,wRo2FYRJkkhBL4wO,,NINTENICA-US,EQF9-J8FI,2b96e40a-4cfdff3c0,1499090464352,
USD,card_settle,86.6,W3RpweHh104uaPM7,,W3RpweHh104uaPM7,wvXohVetSdlXrFcH,,MCDO7396,5XND-A37I,50812911-4cfdff3c0,1499090465889,
USD,settle_deposit,0,3c1ZY2OKTEntfv24,,,,wp1B0Ls1IezWCgs4,,FHPZ-ID4T,ae773aca-4cfdff3c0,1499090468365,
USD,settle_deposit,0,yqZs5u85ahv8a7oQ,,,,wyqZs5u8ahv8a7oQ,,9E88-Y5B2,4ca252d1-4cfdff3c0,1499090468490,
USD,settle_deposit,0,t58BahBTOKAwr86F,,,,wt58BahBOKAwr86F,,FY1Z-H16L,d043c495-4cfdff3c0,1499090468579,
USD,settle_deposit,0,ZcaIffAcmYuiZryx,,,,waKez4bwhI97hlsX,,IOTQ-4UBN,ee0a51d1-4cfdff3c0,1499090468583,
USD,card_settle,2.2,W3RpweHh104uaPM7,,W3RpweHh104uaPM7,wvXohVetSdlXrFcH,,CIRC3821,GY1W-QL4R,54812911-4cfdff3c0,1499090467397,
USD,settle_deposit,0,oX4oNSCDJdj0prfJ,,,,woX4oNSCJdj0prfJ,,LCX7-BZM8,33afee8f-4cfdff3c0,1499090468926,
USD,settle_deposit,48,ZwxE6zjJg4Vd8Mf6,,,,wZwxE6zjg4Vd8Mf6,,R9TZ-HLKO,89de8a39-4cfdff3c0,1499090469039,
USD,settle_withdraw,89.4,1ZIhGsd6imKFd7ti,,,w1ZIhGsdimKFd7ti,,,FMJ9-7EW6,7c14fc50-4cfdff3c0,1499090469131,
USD,settle_deposit,48,ZwxE6zjJg4Vd8Mf6,,,,wZwxE6zjg4Vd8Mf6,,ZSFI-WUB3,ef1fcbed-4cfdff3c0,1499090469162,
